atraso,aluno_id,falta,criado_em,primeira_metade,
sem atraso,200,FALSE,2024-06-27 18:08:04.864829,TRUE,
sem atraso,199,FALSE,2024-06-27 18:08:11.428157,TRUE,
sem atraso,164,FALSE,2024-06-27 18:09:18.908668,TRUE,
sem atraso,122,FALSE,2024-06-27 18:09:47.194007,TRUE,
sem atraso,172,FALSE,2024-06-27 18:11:39.481505,TRUE,
sem atraso,172,FALSE,2024-06-27 18:11:39.481505,TRUE,
sem atraso,234,FALSE,2024-06-27 18:11:51.849185,TRUE,
sem atraso,141,FALSE,2024-06-27 18:13:20.403221,TRUE,
sem atraso,232,FALSE,2024-06-27 18:13:31.855934,TRUE,
sem atraso,183,FALSE,2024-06-27 18:13:37.310079,TRUE,
atrasado,125,FALSE,2024-06-27 18:20:07.187209,TRUE,
atrasado,169,FALSE,2024-06-27 18:21:09.328541,TRUE,
atrasado,131,FALSE,2024-06-27 18:24:27.487595,TRUE,
atrasado,191,FALSE,2024-06-27 18:27:00.079642,TRUE,
atrasado,150,FALSE,2024-06-27 18:27:43.826426,TRUE,
atrasado,150,FALSE,2024-06-27 18:27:43.831395,TRUE,
atrasado,215,FALSE,2024-06-27 18:27:51.028267,TRUE,
atrasado,233,FALSE,2024-06-27 18:29:12.258012,TRUE,
atrasado,228,FALSE,2024-06-27 18:29:19.648754,TRUE,
atrasado,178,FALSE,2024-06-27 18:30:56.139734,TRUE,
atrasado,213,FALSE,2024-06-27 18:31:07.769988,TRUE,
atrasado,120,TRUE,2024-06-27 20:01:00.524989,TRUE,
atrasado,123,TRUE,2024-06-27 20:01:00.541034,TRUE,
atrasado,126,TRUE,2024-06-27 20:01:00.556835,TRUE,
atrasado,127,TRUE,2024-06-27 20:01:00.562168,TRUE,
atrasado,128,TRUE,2024-06-27 20:01:00.567435,TRUE,
atrasado,130,TRUE,2024-06-27 20:01:00.577864,TRUE,
atrasado,132,TRUE,2024-06-27 20:01:00.588656,TRUE,
atrasado,133,TRUE,2024-06-27 20:01:00.593903,TRUE,
atrasado,134,TRUE,2024-06-27 20:01:00.599212,TRUE,
atrasado,139,TRUE,2024-06-27 20:01:00.625449,TRUE,
atrasado,140,TRUE,2024-06-27 20:01:00.630666,TRUE,
atrasado,142,TRUE,2024-06-27 20:01:00.640022,TRUE,
atrasado,143,TRUE,2024-06-27 20:01:00.643448,TRUE,
atrasado,147,TRUE,2024-06-27 20:01:00.656158,TRUE,
atrasado,149,TRUE,2024-06-27 20:01:00.662626,TRUE,
atrasado,151,TRUE,2024-06-27 20:01:00.673026,TRUE,
atrasado,152,TRUE,2024-06-27 20:01:00.678399,TRUE,
atrasado,153,TRUE,2024-06-27 20:01:00.683576,TRUE,
atrasado,155,TRUE,2024-06-27 20:01:00.692339,TRUE,
atrasado,157,TRUE,2024-06-27 20:01:00.700903,TRUE,
atrasado,160,TRUE,2024-06-27 20:01:00.720945,TRUE,
atrasado,161,TRUE,2024-06-27 20:01:00.726475,TRUE,
atrasado,165,TRUE,2024-06-27 20:01:00.751057,TRUE,
atrasado,166,TRUE,2024-06-27 20:01:00.755718,TRUE,
atrasado,168,TRUE,2024-06-27 20:01:00.768030,TRUE,
atrasado,174,TRUE,2024-06-27 20:01:00.810744,TRUE,
atrasado,176,TRUE,2024-06-27 20:01:00.820445,TRUE,
atrasado,177,TRUE,2024-06-27 20:01:00.825108,TRUE,
atrasado,179,TRUE,2024-06-27 20:01:00.834309,TRUE,
atrasado,180,TRUE,2024-06-27 20:01:00.839008,TRUE,
atrasado,182,TRUE,2024-06-27 20:01:00.849530,TRUE,
atrasado,184,TRUE,2024-06-27 20:01:00.860388,TRUE,
atrasado,186,TRUE,2024-06-27 20:01:00.866653,TRUE,
atrasado,189,TRUE,2024-06-27 20:01:00.881379,TRUE,
atrasado,192,TRUE,2024-06-27 20:01:00.899870,TRUE,
atrasado,194,TRUE,2024-06-27 20:01:00.909229,TRUE,
atrasado,196,TRUE,2024-06-27 20:01:00.919079,TRUE,
atrasado,197,TRUE,2024-06-27 20:01:00.924395,TRUE,
atrasado,198,TRUE,2024-06-27 20:01:00.929858,TRUE,
atrasado,202,TRUE,2024-06-27 20:01:00.947115,TRUE,
atrasado,203,TRUE,2024-06-27 20:01:00.951276,TRUE,
atrasado,204,TRUE,2024-06-27 20:01:00.954241,TRUE,
atrasado,210,TRUE,2024-06-27 20:01:00.991481,TRUE,
atrasado,212,TRUE,2024-06-27 20:01:01.001373,TRUE,
atrasado,214,TRUE,2024-06-27 20:01:01.013005,TRUE,
atrasado,216,TRUE,2024-06-27 20:01:01.028502,TRUE,
atrasado,217,TRUE,2024-06-27 20:01:01.033452,TRUE,
atrasado,219,TRUE,2024-06-27 20:01:01.041668,TRUE,
atrasado,220,TRUE,2024-06-27 20:01:01.045438,TRUE,
atrasado,221,TRUE,2024-06-27 20:01:01.049224,TRUE,
atrasado,222,TRUE,2024-06-27 20:01:01.052673,TRUE,
atrasado,225,TRUE,2024-06-27 20:01:01.062948,TRUE,
atrasado,226,TRUE,2024-06-27 20:01:01.066335,TRUE,
atrasado,227,TRUE,2024-06-27 20:01:01.070429,TRUE,
atrasado,231,TRUE,2024-06-27 20:01:01.085770,TRUE,
atrasado,238,TRUE,2024-06-27 20:01:01.118532,TRUE,
sem atraso,201,FALSE,2024-06-27 20:15:59.458608,FALSE,
sem atraso,189,FALSE,2024-06-27 20:16:04.722238,FALSE,
sem atraso,191,FALSE,2024-06-27 20:16:10.738243,FALSE,
sem atraso,137,FALSE,2024-06-27 20:16:16.929307,FALSE,
sem atraso,159,FALSE,2024-06-27 20:16:22.612764,FALSE,
sem atraso,208,FALSE,2024-06-27 20:16:28.611647,FALSE,
sem atraso,154,FALSE,2024-06-27 20:16:38.447179,FALSE,
sem atraso,229,FALSE,2024-06-27 20:16:46.284081,FALSE,
sem atraso,156,FALSE,2024-06-27 20:16:50.633114,FALSE,
sem atraso,228,FALSE,2024-06-27 20:16:56.183061,FALSE,
sem atraso,239,FALSE,2024-06-27 20:17:01.848211,FALSE,
sem atraso,211,FALSE,2024-06-27 20:17:08.984374,FALSE,
sem atraso,163,FALSE,2024-06-27 20:17:13.602761,FALSE,
sem atraso,236,FALSE,2024-06-27 20:17:18.223364,FALSE,
sem atraso,150,FALSE,2024-06-27 20:17:22.846712,FALSE,
sem atraso,213,FALSE,2024-06-27 20:17:27.519800,FALSE,
sem atraso,175,FALSE,2024-06-27 20:17:32.060023,FALSE,
sem atraso,223,FALSE,2024-06-27 20:17:37.643959,FALSE,
sem atraso,169,FALSE,2024-06-27 20:17:42.171316,FALSE,
sem atraso,188,FALSE,2024-06-27 20:17:50.911703,FALSE,
sem atraso,207,FALSE,2024-06-27 20:18:01.207093,FALSE,
sem atraso,121,FALSE,2024-06-27 20:18:06.103335,FALSE,
sem atraso,184,FALSE,2024-06-27 20:18:10.687872,FALSE,
sem atraso,200,FALSE,2024-06-27 20:18:14.282313,FALSE,
sem atraso,173,FALSE,2024-06-27 20:18:18.916955,FALSE,
sem atraso,122,FALSE,2024-06-27 20:18:23.482191,FALSE,
sem atraso,209,FALSE,2024-06-27 20:19:08.904008,FALSE,
sem atraso,185,FALSE,2024-06-27 20:19:13.395911,FALSE,
sem atraso,193,FALSE,2024-06-27 20:19:19.008955,FALSE,
sem atraso,167,FALSE,2024-06-27 20:19:24.671725,FALSE,
sem atraso,178,FALSE,2024-06-27 20:19:30.490558,FALSE,
sem atraso,195,FALSE,2024-06-27 20:19:37.343648,FALSE,
sem atraso,190,FALSE,2024-06-27 20:19:59.525562,FALSE,
sem atraso,235,FALSE,2024-06-27 20:20:04.192826,FALSE,
sem atraso,215,FALSE,2024-06-27 20:20:12.978511,FALSE,
sem atraso,232,FALSE,2024-06-27 20:20:30.816773,FALSE,
sem atraso,120,FALSE,2024-06-27 20:20:35.618124,FALSE,
sem atraso,205,FALSE,2024-06-27 20:20:55.844371,FALSE,
sem atraso,158,FALSE,2024-06-27 20:22:13.172283,FALSE,
sem atraso,160,FALSE,2024-06-27 20:24:26.318624,FALSE,
sem atraso,233,FALSE,2024-06-27 20:25:33.810599,FALSE,
sem atraso,135,FALSE,2024-06-27 20:26:35.753629,FALSE,
sem atraso,148,FALSE,2024-06-27 20:26:40.432909,FALSE,
sem atraso,237,FALSE,2024-06-27 20:27:41.021725,FALSE,
sem atraso,237,FALSE,2024-06-27 20:27:41.021725,FALSE,
sem atraso,237,FALSE,2024-06-27 20:27:41.021725,FALSE,
sem atraso,237,FALSE,2024-06-27 20:27:41.021725,FALSE,
sem atraso,237,FALSE,2024-06-27 20:27:41.021725,FALSE,
sem atraso,136,FALSE,2024-06-27 20:27:53.438947,FALSE,
sem atraso,141,FALSE,2024-06-27 20:27:59.324100,FALSE,
sem atraso,199,FALSE,2024-06-27 20:31:13.248489,FALSE,
sem atraso,230,FALSE,2024-06-27 20:31:17.943488,FALSE,
sem atraso,218,FALSE,2024-06-27 20:31:23.489112,FALSE,
sem atraso,183,FALSE,2024-06-27 20:33:00.377792,FALSE,
sem atraso,234,FALSE,2024-06-27 20:34:06.034757,FALSE,
sem atraso,125,FALSE,2024-06-27 20:34:11.615724,FALSE,
sem atraso,187,FALSE,2024-06-27 20:34:42.896194,FALSE,
sem atraso,145,FALSE,2024-06-27 20:35:45.440538,FALSE,
sem atraso,138,FALSE,2024-06-27 20:35:55.565767,FALSE,
sem atraso,146,FALSE,2024-06-27 20:36:05.484955,FALSE,
sem atraso,127,FALSE,2024-06-27 20:36:28.806381,FALSE,
sem atraso,206,FALSE,2024-06-27 20:37:53.211898,FALSE,
sem atraso,181,FALSE,2024-06-27 20:39:54.652719,FALSE,
sem atraso,164,FALSE,2024-06-27 20:40:01.254685,FALSE,
sem atraso,171,FALSE,2024-06-27 20:40:07.270024,FALSE,
sem atraso,124,FALSE,2024-06-27 20:46:35.498675,FALSE,
sem atraso,131,FALSE,2024-06-27 20:46:46.150235,FALSE,
atrasado,123,TRUE,2024-06-27 22:01:03.749968,FALSE,
atrasado,126,TRUE,2024-06-27 22:01:03.768601,FALSE,
atrasado,128,TRUE,2024-06-27 22:01:03.782251,FALSE,
atrasado,129,TRUE,2024-06-27 22:01:03.785977,FALSE,
atrasado,130,TRUE,2024-06-27 22:01:03.792012,FALSE,
atrasado,132,TRUE,2024-06-27 22:01:03.802707,FALSE,
atrasado,133,TRUE,2024-06-27 22:01:03.808208,FALSE,
atrasado,134,TRUE,2024-06-27 22:01:03.813778,FALSE,
atrasado,139,TRUE,2024-06-27 22:01:03.842757,FALSE,
atrasado,140,TRUE,2024-06-27 22:01:03.848327,FALSE,
atrasado,142,TRUE,2024-06-27 22:01:03.859350,FALSE,
atrasado,143,TRUE,2024-06-27 22:01:03.864088,FALSE,
atrasado,144,TRUE,2024-06-27 22:01:03.868024,FALSE,
atrasado,147,TRUE,2024-06-27 22:01:03.883161,FALSE,
atrasado,149,TRUE,2024-06-27 22:01:03.896126,FALSE,
atrasado,151,TRUE,2024-06-27 22:01:03.907551,FALSE,
atrasado,152,TRUE,2024-06-27 22:01:03.913270,FALSE,
atrasado,153,TRUE,2024-06-27 22:01:03.916833,FALSE,
atrasado,155,TRUE,2024-06-27 22:01:03.923951,FALSE,
atrasado,157,TRUE,2024-06-27 22:01:03.935157,FALSE,
atrasado,161,TRUE,2024-06-27 22:01:03.956593,FALSE,
atrasado,162,TRUE,2024-06-27 22:01:03.961876,FALSE,
atrasado,165,TRUE,2024-06-27 22:01:03.978134,FALSE,
atrasado,166,TRUE,2024-06-27 22:01:03.983505,FALSE,
atrasado,168,TRUE,2024-06-27 22:01:03.994540,FALSE,
atrasado,170,TRUE,2024-06-27 22:01:04.005970,FALSE,
atrasado,172,TRUE,2024-06-27 22:01:04.016840,FALSE,
atrasado,174,TRUE,2024-06-27 22:01:04.035455,FALSE,
atrasado,176,TRUE,2024-06-27 22:01:04.045384,FALSE,
atrasado,177,TRUE,2024-06-27 22:01:04.051139,FALSE,
atrasado,179,TRUE,2024-06-27 22:01:04.060812,FALSE,
atrasado,180,TRUE,2024-06-27 22:01:04.065228,FALSE,
atrasado,182,TRUE,2024-06-27 22:01:04.079932,FALSE,
atrasado,186,TRUE,2024-06-27 22:01:04.103274,FALSE,
atrasado,192,TRUE,2024-06-27 22:01:04.133327,FALSE,
atrasado,194,TRUE,2024-06-27 22:01:04.140835,FALSE,
atrasado,196,TRUE,2024-06-27 22:01:04.149177,FALSE,
atrasado,197,TRUE,2024-06-27 22:01:04.152968,FALSE,
atrasado,198,TRUE,2024-06-27 22:01:04.156711,FALSE,
atrasado,202,TRUE,2024-06-27 22:01:04.172127,FALSE,
atrasado,203,TRUE,2024-06-27 22:01:04.175803,FALSE,
atrasado,204,TRUE,2024-06-27 22:01:04.179482,FALSE,
atrasado,210,TRUE,2024-06-27 22:01:04.202531,FALSE,
atrasado,212,TRUE,2024-06-27 22:01:04.209830,FALSE,
atrasado,214,TRUE,2024-06-27 22:01:04.217403,FALSE,
atrasado,216,TRUE,2024-06-27 22:01:04.225390,FALSE,
atrasado,217,TRUE,2024-06-27 22:01:04.229017,FALSE,
atrasado,219,TRUE,2024-06-27 22:01:04.236341,FALSE,
atrasado,220,TRUE,2024-06-27 22:01:04.239953,FALSE,
atrasado,221,TRUE,2024-06-27 22:01:04.243589,FALSE,
atrasado,222,TRUE,2024-06-27 22:01:04.247724,FALSE,
atrasado,224,TRUE,2024-06-27 22:01:04.255633,FALSE,
atrasado,225,TRUE,2024-06-27 22:01:04.259265,FALSE,
atrasado,226,TRUE,2024-06-27 22:01:04.262806,FALSE,
atrasado,227,TRUE,2024-06-27 22:01:04.266369,FALSE,
atrasado,231,TRUE,2024-06-27 22:01:04.285907,FALSE,
atrasado,238,TRUE,2024-06-27 22:01:04.318107,FALSE,
sem atraso,236,FALSE,2024-06-28 17:57:41.943110,TRUE,
sem atraso,239,FALSE,2024-06-28 17:57:48.979388,TRUE,
sem atraso,163,FALSE,2024-06-28 17:57:56.451780,TRUE,
sem atraso,213,FALSE,2024-06-28 17:58:03.279870,TRUE,
sem atraso,189,FALSE,2024-06-28 17:58:11.535728,TRUE,
sem atraso,195,FALSE,2024-06-28 17:58:33.105340,TRUE,
sem atraso,175,FALSE,2024-06-28 17:58:58.909715,TRUE,
sem atraso,148,FALSE,2024-06-28 17:59:03.866968,TRUE,
sem atraso,197,FALSE,2024-06-28 17:59:05.218268,TRUE,
sem atraso,223,FALSE,2024-06-28 17:59:09.308568,TRUE,
sem atraso,122,FALSE,2024-06-28 17:59:10.260922,TRUE,
sem atraso,209,FALSE,2024-06-28 17:59:16.926242,TRUE,
sem atraso,158,FALSE,2024-06-28 17:59:17.305718,TRUE,
sem atraso,229,FALSE,2024-06-28 17:59:34.964838,TRUE,
sem atraso,215,FALSE,2024-06-28 17:59:39.839017,TRUE,
sem atraso,164,FALSE,2024-06-28 17:59:45.785415,TRUE,
sem atraso,165,FALSE,2024-06-28 17:59:50.880765,TRUE,
sem atraso,205,FALSE,2024-06-28 17:59:55.831560,TRUE,
sem atraso,145,FALSE,2024-06-28 18:00:00.818050,TRUE,
sem atraso,232,FALSE,2024-06-28 18:00:06.714090,TRUE,
sem atraso,188,FALSE,2024-06-28 18:00:12.541321,TRUE,
sem atraso,136,FALSE,2024-06-28 18:00:40.788347,TRUE,
sem atraso,169,FALSE,2024-06-28 18:01:11.605153,TRUE,
sem atraso,141,FALSE,2024-06-28 18:01:35.886086,TRUE,
sem atraso,201,FALSE,2024-06-28 18:01:40.377473,TRUE,
sem atraso,184,FALSE,2024-06-28 18:01:45.820899,TRUE,
sem atraso,207,FALSE,2024-06-28 18:01:52.617592,TRUE,
sem atraso,235,FALSE,2024-06-28 18:01:59.059859,TRUE,
sem atraso,121,FALSE,2024-06-28 18:02:11.809704,TRUE,
sem atraso,131,FALSE,2024-06-28 18:02:16.111128,TRUE,
sem atraso,167,FALSE,2024-06-28 18:02:23.222072,TRUE,
sem atraso,178,FALSE,2024-06-28 18:02:29.660157,TRUE,
sem atraso,193,FALSE,2024-06-28 18:02:34.068542,TRUE,
sem atraso,156,FALSE,2024-06-28 18:02:40.612928,TRUE,
sem atraso,173,FALSE,2024-06-28 18:02:49.048503,TRUE,
sem atraso,172,FALSE,2024-06-28 18:04:05.581907,TRUE,
sem atraso,234,FALSE,2024-06-28 18:04:09.841599,TRUE,
sem atraso,150,FALSE,2024-06-28 18:04:14.131820,TRUE,
sem atraso,206,FALSE,2024-06-28 18:04:35.282816,TRUE,
sem atraso,230,FALSE,2024-06-28 18:04:54.074166,TRUE,
sem atraso,204,FALSE,2024-06-28 18:05:09.314128,TRUE,
sem atraso,159,FALSE,2024-06-28 18:05:40.708428,TRUE,
sem atraso,127,FALSE,2024-06-28 18:06:24.022086,TRUE,
sem atraso,233,FALSE,2024-06-28 18:06:44.320510,TRUE,
sem atraso,183,FALSE,2024-06-28 18:07:40.231723,TRUE,
sem atraso,237,FALSE,2024-06-28 18:08:03.529843,TRUE,
sem atraso,187,FALSE,2024-06-28 18:08:14.750995,TRUE,
sem atraso,222,FALSE,2024-06-28 18:09:31.792100,TRUE,
sem atraso,146,FALSE,2024-06-28 18:10:05.614391,TRUE,
sem atraso,218,FALSE,2024-06-28 18:10:34.255160,TRUE,
sem atraso,228,FALSE,2024-06-28 18:12:56.459068,TRUE,
sem atraso,137,FALSE,2024-06-28 18:13:00.627609,TRUE,
sem atraso,124,FALSE,2024-06-28 18:13:08.354072,TRUE,
sem atraso,200,FALSE,2024-06-28 18:13:15.261994,TRUE,
atrasado,120,TRUE,2024-06-28 20:01:04.772313,TRUE,
atrasado,123,TRUE,2024-06-28 20:01:04.783540,TRUE,
atrasado,125,TRUE,2024-06-28 20:01:04.790137,TRUE,
atrasado,126,TRUE,2024-06-28 20:01:04.793354,TRUE,
atrasado,128,TRUE,2024-06-28 20:01:04.799660,TRUE,
atrasado,129,TRUE,2024-06-28 20:01:04.802850,TRUE,
atrasado,130,TRUE,2024-06-28 20:01:04.805926,TRUE,
atrasado,132,TRUE,2024-06-28 20:01:04.812350,TRUE,
atrasado,133,TRUE,2024-06-28 20:01:04.815622,TRUE,
atrasado,134,TRUE,2024-06-28 20:01:04.818812,TRUE,
atrasado,135,TRUE,2024-06-28 20:01:04.825374,TRUE,
atrasado,138,TRUE,2024-06-28 20:01:04.839299,TRUE,
atrasado,139,TRUE,2024-06-28 20:01:04.842645,TRUE,
atrasado,140,TRUE,2024-06-28 20:01:04.845914,TRUE,
atrasado,142,TRUE,2024-06-28 20:01:04.852911,TRUE,
atrasado,143,TRUE,2024-06-28 20:01:04.856104,TRUE,
atrasado,144,TRUE,2024-06-28 20:01:04.859165,TRUE,
atrasado,147,TRUE,2024-06-28 20:01:04.872626,TRUE,
atrasado,149,TRUE,2024-06-28 20:01:04.882526,TRUE,
atrasado,151,TRUE,2024-06-28 20:01:04.889735,TRUE,
atrasado,152,TRUE,2024-06-28 20:01:04.896290,TRUE,
atrasado,153,TRUE,2024-06-28 20:01:04.901736,TRUE,
atrasado,154,TRUE,2024-06-28 20:01:04.907400,TRUE,
atrasado,155,TRUE,2024-06-28 20:01:04.912455,TRUE,
atrasado,157,TRUE,2024-06-28 20:01:04.918936,TRUE,
atrasado,160,TRUE,2024-06-28 20:01:04.928449,TRUE,
atrasado,161,TRUE,2024-06-28 20:01:04.931729,TRUE,
atrasado,162,TRUE,2024-06-28 20:01:04.935194,TRUE,
atrasado,166,TRUE,2024-06-28 20:01:04.947751,TRUE,
atrasado,168,TRUE,2024-06-28 20:01:04.953454,TRUE,
atrasado,170,TRUE,2024-06-28 20:01:04.961807,TRUE,
atrasado,171,TRUE,2024-06-28 20:01:04.965721,TRUE,
atrasado,174,TRUE,2024-06-28 20:01:04.976546,TRUE,
atrasado,176,TRUE,2024-06-28 20:01:04.982720,TRUE,
atrasado,177,TRUE,2024-06-28 20:01:04.991342,TRUE,
atrasado,179,TRUE,2024-06-28 20:01:04.999601,TRUE,
atrasado,180,TRUE,2024-06-28 20:01:05.003343,TRUE,
atrasado,181,TRUE,2024-06-28 20:01:05.008335,TRUE,
atrasado,182,TRUE,2024-06-28 20:01:05.012393,TRUE,
atrasado,185,TRUE,2024-06-28 20:01:05.022551,TRUE,
atrasado,186,TRUE,2024-06-28 20:01:05.026259,TRUE,
atrasado,190,TRUE,2024-06-28 20:01:05.039954,TRUE,
atrasado,191,TRUE,2024-06-28 20:01:05.044778,TRUE,
atrasado,192,TRUE,2024-06-28 20:01:05.049712,TRUE,
atrasado,194,TRUE,2024-06-28 20:01:05.058924,TRUE,
atrasado,196,TRUE,2024-06-28 20:01:05.066993,TRUE,
atrasado,198,TRUE,2024-06-28 20:01:05.073680,TRUE,
atrasado,199,TRUE,2024-06-28 20:01:05.077753,TRUE,
atrasado,202,TRUE,2024-06-28 20:01:05.091691,TRUE,
atrasado,203,TRUE,2024-06-28 20:01:05.096564,TRUE,
atrasado,208,TRUE,2024-06-28 20:01:05.120850,TRUE,
atrasado,210,TRUE,2024-06-28 20:01:05.130280,TRUE,
atrasado,211,TRUE,2024-06-28 20:01:05.135119,TRUE,
atrasado,212,TRUE,2024-06-28 20:01:05.139901,TRUE,
atrasado,214,TRUE,2024-06-28 20:01:05.154063,TRUE,
atrasado,216,TRUE,2024-06-28 20:01:05.162975,TRUE,
atrasado,217,TRUE,2024-06-28 20:01:05.166300,TRUE,
atrasado,219,TRUE,2024-06-28 20:01:05.173553,TRUE,
atrasado,220,TRUE,2024-06-28 20:01:05.176876,TRUE,
atrasado,221,TRUE,2024-06-28 20:01:05.179895,TRUE,
atrasado,224,TRUE,2024-06-28 20:01:05.190095,TRUE,
atrasado,225,TRUE,2024-06-28 20:01:05.192938,TRUE,
atrasado,226,TRUE,2024-06-28 20:01:05.195706,TRUE,
atrasado,227,TRUE,2024-06-28 20:01:05.201091,TRUE,
atrasado,231,TRUE,2024-06-28 20:01:05.221437,TRUE,
atrasado,238,TRUE,2024-06-28 20:01:05.249574,TRUE,
sem atraso,156,FALSE,2024-06-28 20:17:28.445270,FALSE,
sem atraso,229,FALSE,2024-06-28 20:17:33.051195,FALSE,
sem atraso,201,FALSE,2024-06-28 20:17:43.866831,FALSE,
sem atraso,137,FALSE,2024-06-28 20:17:49.136958,FALSE,
sem atraso,169,FALSE,2024-06-28 20:17:53.890294,FALSE,
sem atraso,163,FALSE,2024-06-28 20:18:01.100550,FALSE,
sem atraso,239,FALSE,2024-06-28 20:18:05.291714,FALSE,
sem atraso,145,FALSE,2024-06-28 20:18:09.462390,FALSE,
sem atraso,204,FALSE,2024-06-28 20:18:40.392022,FALSE,
sem atraso,207,FALSE,2024-06-28 20:19:00.306668,FALSE,
sem atraso,235,FALSE,2024-06-28 20:19:07.981887,FALSE,
sem atraso,122,FALSE,2024-06-28 20:19:17.167477,FALSE,
sem atraso,190,FALSE,2024-06-28 20:19:37.426086,FALSE,
sem atraso,127,FALSE,2024-06-28 20:19:54.306751,FALSE,
sem atraso,228,FALSE,2024-06-28 20:20:01.625663,FALSE,
sem atraso,189,FALSE,2024-06-28 20:20:05.820915,FALSE,
sem atraso,130,FALSE,2024-06-28 20:20:32.928226,FALSE,
sem atraso,124,FALSE,2024-06-28 20:20:38.960851,FALSE,
sem atraso,150,FALSE,2024-06-28 20:21:07.469703,FALSE,
sem atraso,232,FALSE,2024-06-28 20:21:14.317762,FALSE,
sem atraso,146,FALSE,2024-06-28 20:22:05.733661,FALSE,
sem atraso,160,FALSE,2024-06-28 20:22:15.225898,FALSE,
sem atraso,195,FALSE,2024-06-28 20:22:34.132607,FALSE,
sem atraso,141,FALSE,2024-06-28 20:22:40.114244,FALSE,
sem atraso,136,FALSE,2024-06-28 20:23:19.656925,FALSE,
sem atraso,158,FALSE,2024-06-28 20:23:25.881077,FALSE,
sem atraso,197,FALSE,2024-06-28 20:23:46.891095,FALSE,
sem atraso,215,FALSE,2024-06-28 20:23:51.910476,FALSE,
sem atraso,167,FALSE,2024-06-28 20:23:59.469155,FALSE,
sem atraso,237,FALSE,2024-06-28 20:24:01.053249,FALSE,
sem atraso,165,FALSE,2024-06-28 20:24:08.372922,FALSE,
sem atraso,184,FALSE,2024-06-28 20:24:12.461140,FALSE,
sem atraso,173,FALSE,2024-06-28 20:24:21.214427,FALSE,
sem atraso,131,FALSE,2024-06-28 20:24:35.100874,FALSE,
sem atraso,125,FALSE,2024-06-28 20:24:46.443992,FALSE,
sem atraso,230,FALSE,2024-06-28 20:24:51.710883,FALSE,
sem atraso,172,FALSE,2024-06-28 20:25:15.041987,FALSE,
sem atraso,199,FALSE,2024-06-28 20:25:21.956749,FALSE,
sem atraso,218,FALSE,2024-06-28 20:25:26.221725,FALSE,
sem atraso,234,FALSE,2024-06-28 20:25:31.961052,FALSE,
sem atraso,223,FALSE,2024-06-28 20:26:50.770929,FALSE,
sem atraso,175,FALSE,2024-06-28 20:27:05.574506,FALSE,
sem atraso,178,FALSE,2024-06-28 20:27:47.075957,FALSE,
sem atraso,121,FALSE,2024-06-28 20:27:55.912760,FALSE,
sem atraso,188,FALSE,2024-06-28 20:28:02.291791,FALSE,
sem atraso,233,FALSE,2024-06-28 20:28:28.921648,FALSE,
sem atraso,183,FALSE,2024-06-28 20:33:12.193158,FALSE,
sem atraso,209,FALSE,2024-06-28 20:33:19.892636,FALSE,
sem atraso,193,FALSE,2024-06-28 20:33:34.590184,FALSE,
sem atraso,152,FALSE,2024-06-28 20:33:46.681862,FALSE,
sem atraso,185,FALSE,2024-06-28 20:33:59.198345,FALSE,
sem atraso,219,FALSE,2024-06-28 20:34:11.798101,FALSE,
sem atraso,213,FALSE,2024-06-28 20:42:09.550872,FALSE,
sem atraso,187,FALSE,2024-06-28 20:42:16.200782,FALSE,
atrasado,120,TRUE,2024-06-28 22:01:02.793002,FALSE,
atrasado,123,TRUE,2024-06-28 22:01:02.804186,FALSE,
atrasado,126,TRUE,2024-06-28 22:01:02.814948,FALSE,
atrasado,128,TRUE,2024-06-28 22:01:02.823777,FALSE,
atrasado,129,TRUE,2024-06-28 22:01:02.829448,FALSE,
atrasado,132,TRUE,2024-06-28 22:01:02.839476,FALSE,
atrasado,133,TRUE,2024-06-28 22:01:02.842654,FALSE,
atrasado,134,TRUE,2024-06-28 22:01:02.845781,FALSE,
atrasado,135,TRUE,2024-06-28 22:01:02.852480,FALSE,
atrasado,138,TRUE,2024-06-28 22:01:02.869120,FALSE,
atrasado,139,TRUE,2024-06-28 22:01:02.872973,FALSE,
atrasado,140,TRUE,2024-06-28 22:01:02.876865,FALSE,
atrasado,142,TRUE,2024-06-28 22:01:02.886045,FALSE,
atrasado,143,TRUE,2024-06-28 22:01:02.890893,FALSE,
atrasado,144,TRUE,2024-06-28 22:01:02.895671,FALSE,
atrasado,147,TRUE,2024-06-28 22:01:02.907086,FALSE,
atrasado,148,TRUE,2024-06-28 22:01:02.910838,FALSE,
atrasado,149,TRUE,2024-06-28 22:01:02.914698,FALSE,
atrasado,151,TRUE,2024-06-28 22:01:02.922379,FALSE,
atrasado,153,TRUE,2024-06-28 22:01:02.930354,FALSE,
atrasado,154,TRUE,2024-06-28 22:01:02.933894,FALSE,
atrasado,155,TRUE,2024-06-28 22:01:02.937423,FALSE,
atrasado,157,TRUE,2024-06-28 22:01:02.947674,FALSE,
atrasado,159,TRUE,2024-06-28 22:01:02.956104,FALSE,
atrasado,161,TRUE,2024-06-28 22:01:02.964708,FALSE,
atrasado,162,TRUE,2024-06-28 22:01:02.969412,FALSE,
atrasado,164,TRUE,2024-06-28 22:01:02.977727,FALSE,
atrasado,166,TRUE,2024-06-28 22:01:02.990718,FALSE,
atrasado,168,TRUE,2024-06-28 22:01:02.998349,FALSE,
atrasado,170,TRUE,2024-06-28 22:01:03.010980,FALSE,
